epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202205,2022-01-31,707,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202205,2022-01-30,706,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-29,705,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-28,704,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-27,703,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-26,702,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-25,701,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-24,700,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202204,2022-01-23,699,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-22,698,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-21,697,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-20,696,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-19,695,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-18,694,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-17,693,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202203,2022-01-16,692,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-15,691,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-14,690,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-13,689,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-12,688,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-11,687,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-10,686,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202202,2022-01-09,685,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-08,684,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-07,683,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-06,682,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-05,681,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-04,680,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-03,679,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202201,2022-01-02,678,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2022-01-01,677,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2021-12-31,676,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2021-12-30,675,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2021-12-29,674,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2021-12-28,673,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2021-12-27,672,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202152,2021-12-26,671,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-25,670,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-24,669,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-23,668,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-22,667,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-21,666,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-20,665,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202151,2021-12-19,664,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-18,663,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-17,662,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-16,661,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-15,660,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-14,659,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-13,658,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202150,2021-12-12,657,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202149,2021-12-11,656,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202149,2021-12-10,655,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202149,2021-12-09,654,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202149,2021-12-08,653,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202149,2021-12-07,652,SP,São Paulo,3550308,city,976214,7920.45131,0,39352,0,0.0403,12325232,False,True
202149,2021-12-06,651,SP,São Paulo,3550308,city,976214,7920.45131,1554,39352,194,0.0403,12325232,True,False
202149,2021-12-05,650,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-12-04,649,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-12-03,648,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-12-02,647,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-12-01,646,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-11-30,645,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-11-29,644,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202148,2021-11-28,643,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202147,2021-11-27,642,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202147,2021-11-26,641,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202147,2021-11-25,640,SP,São Paulo,3550308,city,974660,7907.84303,0,39158,0,0.0402,12325232,False,True
202147,2021-11-24,639,SP,São Paulo,3550308,city,974660,7907.84303,147,39158,17,0.0402,12325232,False,False
202147,2021-11-23,638,SP,São Paulo,3550308,city,974513,7906.65036,828,39141,73,0.0402,12325232,False,False
202147,2021-11-22,637,SP,São Paulo,3550308,city,973685,7899.93243,0,39068,0,0.0401,12325232,False,True
202147,2021-11-21,636,SP,São Paulo,3550308,city,973685,7899.93243,0,39068,0,0.0401,12325232,False,True
202146,2021-11-20,635,SP,São Paulo,3550308,city,973685,7899.93243,0,39068,0,0.0401,12325232,False,True
202146,2021-11-19,634,SP,São Paulo,3550308,city,973685,7899.93243,0,39068,0,0.0401,12325232,False,True
202146,2021-11-18,633,SP,São Paulo,3550308,city,973685,7899.93243,1399,39068,171,0.0401,12325232,False,False
202146,2021-11-17,632,SP,São Paulo,3550308,city,972286,7888.58173,0,38897,0,0.04,12325232,False,True
202146,2021-11-16,631,SP,São Paulo,3550308,city,972286,7888.58173,0,38897,0,0.04,12325232,False,True
202146,2021-11-15,630,SP,São Paulo,3550308,city,972286,7888.58173,0,38897,0,0.04,12325232,False,True
202146,2021-11-14,629,SP,São Paulo,3550308,city,972286,7888.58173,0,38897,0,0.04,12325232,False,True
202145,2021-11-13,628,SP,São Paulo,3550308,city,972286,7888.58173,0,38897,0,0.04,12325232,False,True
202145,2021-11-12,627,SP,São Paulo,3550308,city,972286,7888.58173,0,38897,0,0.04,12325232,False,True
202145,2021-11-11,626,SP,São Paulo,3550308,city,972286,7888.58173,439,38897,4,0.04,12325232,False,False
202145,2021-11-10,625,SP,São Paulo,3550308,city,971847,7885.01993,0,38893,0,0.04,12325232,False,True
202145,2021-11-09,624,SP,São Paulo,3550308,city,971847,7885.01993,185,38893,2,0.04,12325232,False,False
202145,2021-11-08,623,SP,São Paulo,3550308,city,971662,7883.51895,7,38891,0,0.04,12325232,False,False
202145,2021-11-07,622,SP,São Paulo,3550308,city,971655,7883.46215,818,38891,63,0.04,12325232,False,False
202144,2021-11-06,621,SP,São Paulo,3550308,city,970837,7876.82536,0,38828,0,0.04,12325232,False,True
202144,2021-11-05,620,SP,São Paulo,3550308,city,970837,7876.82536,0,38828,0,0.04,12325232,False,True
202144,2021-11-04,619,SP,São Paulo,3550308,city,970837,7876.82536,0,38828,0,0.04,12325232,False,True
202144,2021-11-03,618,SP,São Paulo,3550308,city,970837,7876.82536,414,38828,39,0.04,12325232,False,False
202144,2021-11-02,617,SP,São Paulo,3550308,city,970423,7873.4664,0,38789,0,0.04,12325232,False,True
202144,2021-11-01,616,SP,São Paulo,3550308,city,970423,7873.4664,0,38789,0,0.04,12325232,False,True
202144,2021-10-31,615,SP,São Paulo,3550308,city,970423,7873.4664,0,38789,0,0.04,12325232,False,True
202143,2021-10-30,614,SP,São Paulo,3550308,city,970423,7873.4664,0,38789,0,0.04,12325232,False,True
202143,2021-10-29,613,SP,São Paulo,3550308,city,970423,7873.4664,390,38789,41,0.04,12325232,False,False
202143,2021-10-28,612,SP,São Paulo,3550308,city,970033,7870.30216,259,38748,28,0.0399,12325232,False,False
202143,2021-10-27,611,SP,São Paulo,3550308,city,969774,7868.20078,170,38720,13,0.0399,12325232,False,False
202143,2021-10-26,610,SP,São Paulo,3550308,city,969604,7866.82149,353,38707,19,0.0399,12325232,False,False
202143,2021-10-25,609,SP,São Paulo,3550308,city,969251,7863.95745,479,38688,28,0.0399,12325232,False,False
202143,2021-10-24,608,SP,São Paulo,3550308,city,968772,7860.07111,0,38660,0,0.0399,12325232,False,True
202142,2021-10-23,607,SP,São Paulo,3550308,city,968772,7860.07111,0,38660,0,0.0399,12325232,False,True
202142,2021-10-22,606,SP,São Paulo,3550308,city,968772,7860.07111,373,38660,19,0.0399,12325232,False,False
202142,2021-10-21,605,SP,São Paulo,3550308,city,968399,7857.0448,475,38641,8,0.0399,12325232,False,False
202142,2021-10-20,604,SP,São Paulo,3550308,city,967924,7853.19092,440,38633,25,0.0399,12325232,False,False
202142,2021-10-19,603,SP,São Paulo,3550308,city,967484,7849.62101,376,38608,18,0.0399,12325232,False,False
202142,2021-10-18,602,SP,São Paulo,3550308,city,967108,7846.57035,361,38590,37,0.0399,12325232,False,False
202142,2021-10-17,601,SP,São Paulo,3550308,city,966747,7843.6414,0,38553,0,0.0399,12325232,False,True
202141,2021-10-16,600,SP,São Paulo,3550308,city,966747,7843.6414,0,38553,0,0.0399,12325232,False,True
202141,2021-10-15,599,SP,São Paulo,3550308,city,966747,7843.6414,327,38553,-3,0.0399,12325232,False,False
202141,2021-10-14,598,SP,São Paulo,3550308,city,966420,7840.98831,483,38556,17,0.0399,12325232,False,False
202141,2021-10-13,597,SP,São Paulo,3550308,city,965937,7837.06952,55,38539,5,0.0399,12325232,False,False
202141,2021-10-12,596,SP,São Paulo,3550308,city,965882,7836.62328,2373,38534,247,0.0399,12325232,False,False
202141,2021-10-11,595,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202141,2021-10-10,594,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-09,593,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-08,592,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-07,591,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-06,590,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-05,589,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-04,588,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202140,2021-10-03,587,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202139,2021-10-02,586,SP,São Paulo,3550308,city,963509,7817.37009,0,38287,0,0.0397,12325232,False,True
202139,2021-10-01,585,SP,São Paulo,3550308,city,963509,7817.37009,658,38287,76,0.0397,12325232,False,False
202139,2021-09-30,584,SP,São Paulo,3550308,city,962851,7812.03145,0,38211,0,0.0397,12325232,False,True
202139,2021-09-29,583,SP,São Paulo,3550308,city,962851,7812.03145,232,38211,91,0.0397,12325232,False,False
202139,2021-09-28,582,SP,São Paulo,3550308,city,962619,7810.14913,843,38120,160,0.0396,12325232,False,False
202139,2021-09-27,581,SP,São Paulo,3550308,city,961776,7803.3095,0,37960,0,0.0395,12325232,False,True
202139,2021-09-26,580,SP,São Paulo,3550308,city,961776,7803.3095,0,37960,0,0.0395,12325232,False,True
202138,2021-09-25,579,SP,São Paulo,3550308,city,961776,7803.3095,0,37960,0,0.0395,12325232,False,True
202138,2021-09-24,578,SP,São Paulo,3550308,city,961776,7803.3095,408,37960,65,0.0395,12325232,False,False
202138,2021-09-23,577,SP,São Paulo,3550308,city,961368,7799.99922,294,37895,50,0.0394,12325232,False,False
202138,2021-09-22,576,SP,São Paulo,3550308,city,961074,7797.61387,340,37845,40,0.0394,12325232,False,False
202138,2021-09-21,575,SP,São Paulo,3550308,city,960734,7794.8553,391,37805,59,0.0394,12325232,False,False
202138,2021-09-20,574,SP,São Paulo,3550308,city,960343,7791.68295,77,37746,10,0.0393,12325232,False,False
202138,2021-09-19,573,SP,São Paulo,3550308,city,960266,7791.05821,8688,37736,140,0.0393,12325232,False,False
202137,2021-09-18,572,SP,São Paulo,3550308,city,951578,7720.56867,0,37596,0,0.0395,12325232,False,True
202137,2021-09-17,571,SP,São Paulo,3550308,city,951578,7720.56867,0,37596,0,0.0395,12325232,False,True
202137,2021-09-16,570,SP,São Paulo,3550308,city,951578,7720.56867,0,37596,0,0.0395,12325232,False,True
202137,2021-09-15,569,SP,São Paulo,3550308,city,951578,7720.56867,162,37596,45,0.0395,12325232,False,False
202137,2021-09-14,568,SP,São Paulo,3550308,city,951416,7719.25429,180,37551,53,0.0395,12325232,False,False
202137,2021-09-13,567,SP,São Paulo,3550308,city,951236,7717.79387,43,37498,6,0.0394,12325232,False,False
202137,2021-09-12,566,SP,São Paulo,3550308,city,951193,7717.44499,217,37492,46,0.0394,12325232,False,False
202136,2021-09-11,565,SP,São Paulo,3550308,city,950976,7715.68438,0,37446,0,0.0394,12325232,False,True
202136,2021-09-10,564,SP,São Paulo,3550308,city,950976,7715.68438,146,37446,44,0.0394,12325232,False,False
202136,2021-09-09,563,SP,São Paulo,3550308,city,950830,7714.49982,269,37402,43,0.0393,12325232,False,False
202136,2021-09-08,562,SP,São Paulo,3550308,city,950561,7712.3173,646,37359,2,0.0393,12325232,False,False
202136,2021-09-07,561,SP,São Paulo,3550308,city,949915,7707.07602,853,37357,10,0.0393,12325232,False,False
202136,2021-09-06,560,SP,São Paulo,3550308,city,949062,7700.15526,418,37347,6,0.0394,12325232,False,False
202136,2021-09-05,559,SP,São Paulo,3550308,city,948644,7696.76384,2041,37341,64,0.0394,12325232,False,False
202135,2021-09-04,558,SP,São Paulo,3550308,city,946603,7680.20432,0,37277,0,0.0394,12325232,False,True
202135,2021-09-03,557,SP,São Paulo,3550308,city,946603,7680.20432,1640,37277,58,0.0394,12325232,False,False
202135,2021-09-02,556,SP,São Paulo,3550308,city,944963,7666.89828,1305,37219,62,0.0394,12325232,False,False
202135,2021-09-01,555,SP,São Paulo,3550308,city,943658,7656.31024,1466,37157,52,0.0394,12325232,False,False
202135,2021-08-31,554,SP,São Paulo,3550308,city,942192,7644.41594,1900,37105,41,0.0394,12325232,False,False
202135,2021-08-30,553,SP,São Paulo,3550308,city,940292,7629.00041,554,37064,20,0.0394,12325232,False,False
202135,2021-08-29,552,SP,São Paulo,3550308,city,939738,7624.50557,2168,37044,47,0.0394,12325232,False,False
202134,2021-08-28,551,SP,São Paulo,3550308,city,937570,7606.91563,0,36997,0,0.0395,12325232,False,True
202134,2021-08-27,550,SP,São Paulo,3550308,city,937570,7606.91563,1694,36997,71,0.0395,12325232,False,False
202134,2021-08-26,549,SP,São Paulo,3550308,city,935876,7593.17147,1476,36926,39,0.0395,12325232,False,False
202134,2021-08-25,548,SP,São Paulo,3550308,city,934400,7581.19604,1366,36887,52,0.0395,12325232,False,False
202134,2021-08-24,547,SP,São Paulo,3550308,city,933034,7570.11308,1615,36835,63,0.0395,12325232,False,False
202134,2021-08-23,546,SP,São Paulo,3550308,city,931419,7557.00988,2283,36772,58,0.0395,12325232,False,False
202134,2021-08-22,545,SP,São Paulo,3550308,city,929136,7538.4869,0,36714,0,0.0395,12325232,False,True
202133,2021-08-21,544,SP,São Paulo,3550308,city,929136,7538.4869,0,36714,0,0.0395,12325232,False,True
202133,2021-08-20,543,SP,São Paulo,3550308,city,929136,7538.4869,1575,36714,60,0.0395,12325232,False,False
202133,2021-08-19,542,SP,São Paulo,3550308,city,927561,7525.70824,1484,36654,60,0.0395,12325232,False,False
202133,2021-08-18,541,SP,São Paulo,3550308,city,926077,7513.6679,1534,36594,142,0.0395,12325232,False,False
202133,2021-08-17,540,SP,São Paulo,3550308,city,924543,7501.22188,1361,36452,216,0.0394,12325232,False,False
202133,2021-08-16,539,SP,São Paulo,3550308,city,923182,7490.1795,590,36236,12,0.0393,12325232,False,False
202133,2021-08-15,538,SP,São Paulo,3550308,city,922592,7485.39257,649,36224,14,0.0393,12325232,False,False
202132,2021-08-14,537,SP,São Paulo,3550308,city,921943,7480.12695,1393,36210,102,0.0393,12325232,False,False
202132,2021-08-13,536,SP,São Paulo,3550308,city,920550,7468.82493,1674,36108,64,0.0392,12325232,False,False
202132,2021-08-12,535,SP,São Paulo,3550308,city,918876,7455.24303,1692,36044,87,0.0392,12325232,False,False
202132,2021-08-11,534,SP,São Paulo,3550308,city,917184,7441.5151,1298,35957,129,0.0392,12325232,False,False
202132,2021-08-10,533,SP,São Paulo,3550308,city,915886,7430.98385,1709,35828,100,0.0391,12325232,False,False
202132,2021-08-09,532,SP,São Paulo,3550308,city,914177,7417.11799,2572,35728,49,0.0391,12325232,False,False
202132,2021-08-08,531,SP,São Paulo,3550308,city,911605,7396.25023,0,35679,0,0.0391,12325232,False,True
202131,2021-08-07,530,SP,São Paulo,3550308,city,911605,7396.25023,0,35679,0,0.0391,12325232,False,True
202131,2021-08-06,529,SP,São Paulo,3550308,city,911605,7396.25023,3029,35679,81,0.0391,12325232,False,False
202131,2021-08-05,528,SP,São Paulo,3550308,city,908576,7371.67463,0,35598,0,0.0392,12325232,False,True
202131,2021-08-04,527,SP,São Paulo,3550308,city,908576,7371.67463,1907,35598,57,0.0392,12325232,False,False
202131,2021-08-03,526,SP,São Paulo,3550308,city,906669,7356.2023,1681,35541,85,0.0392,12325232,False,False
202131,2021-08-02,525,SP,São Paulo,3550308,city,904988,7342.56361,330,35456,3,0.0392,12325232,False,False
202131,2021-08-01,524,SP,São Paulo,3550308,city,904658,7339.88618,575,35453,3,0.0392,12325232,False,False
202130,2021-07-31,523,SP,São Paulo,3550308,city,904083,7335.22095,1630,35450,70,0.0392,12325232,False,False
202130,2021-07-30,522,SP,São Paulo,3550308,city,902453,7321.99605,5414,35380,192,0.0392,12325232,False,False
202130,2021-07-29,521,SP,São Paulo,3550308,city,897039,7278.0699,0,35188,0,0.0392,12325232,False,True
202130,2021-07-28,520,SP,São Paulo,3550308,city,897039,7278.0699,0,35188,0,0.0392,12325232,False,True
202130,2021-07-27,519,SP,São Paulo,3550308,city,897039,7278.0699,2121,35188,68,0.0392,12325232,False,False
202130,2021-07-26,518,SP,São Paulo,3550308,city,894918,7260.8613,0,35120,0,0.0392,12325232,False,True
202130,2021-07-25,517,SP,São Paulo,3550308,city,894918,7260.8613,1430,35120,65,0.0392,12325232,False,False
202129,2021-07-24,516,SP,São Paulo,3550308,city,893488,7249.25908,0,35055,0,0.0392,12325232,False,True
202129,2021-07-23,515,SP,São Paulo,3550308,city,893488,7249.25908,2126,35055,79,0.0392,12325232,False,False
202129,2021-07-22,514,SP,São Paulo,3550308,city,891362,7232.00991,2060,34976,90,0.0392,12325232,False,False
202129,2021-07-21,513,SP,São Paulo,3550308,city,889302,7215.29623,2706,34886,77,0.0392,12325232,False,False
202129,2021-07-20,512,SP,São Paulo,3550308,city,886596,7193.34127,830,34809,92,0.0393,12325232,False,False
202129,2021-07-19,511,SP,São Paulo,3550308,city,885766,7186.60712,589,34717,29,0.0392,12325232,False,False
202129,2021-07-18,510,SP,São Paulo,3550308,city,885177,7181.8283,294,34688,3,0.0392,12325232,False,False
202128,2021-07-17,509,SP,São Paulo,3550308,city,884883,7179.44295,2164,34685,81,0.0392,12325232,False,False
202128,2021-07-16,508,SP,São Paulo,3550308,city,882719,7161.88547,1623,34604,81,0.0392,12325232,False,False
202128,2021-07-15,507,SP,São Paulo,3550308,city,881096,7148.71736,1780,34523,78,0.0392,12325232,False,False
202128,2021-07-14,506,SP,São Paulo,3550308,city,879316,7134.27544,2469,34445,70,0.0392,12325232,False,False
202128,2021-07-13,505,SP,São Paulo,3550308,city,876847,7114.24337,1487,34375,103,0.0392,12325232,False,False
202128,2021-07-12,504,SP,São Paulo,3550308,city,875360,7102.17869,528,34272,14,0.0392,12325232,False,False
202128,2021-07-11,503,SP,São Paulo,3550308,city,874832,7097.89479,1013,34258,8,0.0392,12325232,False,False
202127,2021-07-10,502,SP,São Paulo,3550308,city,873819,7089.67588,711,34250,7,0.0392,12325232,False,False
202127,2021-07-09,501,SP,São Paulo,3550308,city,873108,7083.90722,2494,34243,80,0.0392,12325232,False,False
202127,2021-07-08,500,SP,São Paulo,3550308,city,870614,7063.67231,2230,34163,119,0.0392,12325232,False,False
202127,2021-07-07,499,SP,São Paulo,3550308,city,868384,7045.57934,2184,34044,88,0.0392,12325232,False,False
202127,2021-07-06,498,SP,São Paulo,3550308,city,866200,7027.8596,2619,33956,136,0.0392,12325232,False,False
202127,2021-07-05,497,SP,São Paulo,3550308,city,863581,7006.6105,490,33820,14,0.0392,12325232,False,False
202127,2021-07-04,496,SP,São Paulo,3550308,city,863091,7002.63492,706,33806,8,0.0392,12325232,False,False
202126,2021-07-03,495,SP,São Paulo,3550308,city,862385,6996.90683,2654,33798,85,0.0392,12325232,False,False
202126,2021-07-02,494,SP,São Paulo,3550308,city,859731,6975.37377,2413,33713,110,0.0392,12325232,False,False
202126,2021-07-01,493,SP,São Paulo,3550308,city,857318,6955.79605,2155,33603,93,0.0392,12325232,False,False
202126,2021-06-30,492,SP,São Paulo,3550308,city,855163,6938.31159,4002,33510,245,0.0392,12325232,False,False
202126,2021-06-29,491,SP,São Paulo,3550308,city,851161,6905.84161,0,33265,0,0.0391,12325232,False,True
202126,2021-06-28,490,SP,São Paulo,3550308,city,851161,6905.84161,568,33265,11,0.0391,12325232,False,False
202126,2021-06-27,489,SP,São Paulo,3550308,city,850593,6901.23318,1095,33254,8,0.0391,12325232,False,False
202125,2021-06-26,488,SP,São Paulo,3550308,city,849498,6892.34896,2511,33246,96,0.0391,12325232,False,False
202125,2021-06-25,487,SP,São Paulo,3550308,city,846987,6871.97612,3038,33150,140,0.0391,12325232,False,False
202125,2021-06-24,486,SP,São Paulo,3550308,city,843949,6847.3275,2808,33010,145,0.0391,12325232,False,False
202125,2021-06-23,485,SP,São Paulo,3550308,city,841141,6824.54497,3172,32865,118,0.0391,12325232,False,False
202125,2021-06-22,484,SP,São Paulo,3550308,city,837969,6798.80914,3720,32747,164,0.0391,12325232,False,False
202125,2021-06-21,483,SP,São Paulo,3550308,city,834249,6768.62715,926,32583,11,0.0391,12325232,False,False
202125,2021-06-20,482,SP,São Paulo,3550308,city,833323,6761.11411,1686,32572,19,0.0391,12325232,False,False
202124,2021-06-19,481,SP,São Paulo,3550308,city,831637,6747.43486,2900,32553,139,0.0391,12325232,False,False
202124,2021-06-18,480,SP,São Paulo,3550308,city,828737,6723.90589,6862,32414,283,0.0391,12325232,False,False
202124,2021-06-17,479,SP,São Paulo,3550308,city,821875,6668.23148,0,32131,0,0.0391,12325232,False,True
202124,2021-06-16,478,SP,São Paulo,3550308,city,821875,6668.23148,3580,32131,187,0.0391,12325232,False,False
202124,2021-06-15,477,SP,São Paulo,3550308,city,818295,6639.18537,4584,31944,165,0.039,12325232,False,False
202124,2021-06-14,476,SP,São Paulo,3550308,city,813711,6601.99337,0,31779,0,0.0391,12325232,False,True
202124,2021-06-13,475,SP,São Paulo,3550308,city,813711,6601.99337,1198,31779,14,0.0391,12325232,False,False
202123,2021-06-12,474,SP,São Paulo,3550308,city,812513,6592.27348,3307,31765,95,0.0391,12325232,False,False
