epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202043,2020-10-23,242,SP,São Paulo,3550308,city,309507,2511.16571,1430,13395,19,0.0433,12325232,False,False
202043,2020-10-22,241,SP,São Paulo,3550308,city,308077,2499.5635,847,13376,18,0.0434,12325232,False,False
202043,2020-10-21,240,SP,São Paulo,3550308,city,307230,2492.69142,802,13358,21,0.0435,12325232,False,False
202043,2020-10-20,239,SP,São Paulo,3550308,city,306428,2486.18444,888,13337,43,0.0435,12325232,False,False
202043,2020-10-19,238,SP,São Paulo,3550308,city,305540,2478.97971,69,13294,4,0.0435,12325232,False,False
202043,2020-10-18,237,SP,São Paulo,3550308,city,305471,2478.41988,92,13290,7,0.0435,12325232,False,False
202042,2020-10-17,236,SP,São Paulo,3550308,city,305379,2477.67344,2081,13283,65,0.0435,12325232,False,False
202042,2020-10-16,235,SP,São Paulo,3550308,city,303298,2460.78938,0,13218,0,0.0436,12325232,False,True
202042,2020-10-15,234,SP,São Paulo,3550308,city,303298,2460.78938,1075,13218,22,0.0436,12325232,False,False
202042,2020-10-14,233,SP,São Paulo,3550308,city,302223,2452.06743,1014,13196,54,0.0437,12325232,False,False
202042,2020-10-13,232,SP,São Paulo,3550308,city,301209,2443.84041,188,13142,8,0.0436,12325232,False,False
202042,2020-10-12,231,SP,São Paulo,3550308,city,301021,2442.31508,116,13134,6,0.0436,12325232,False,False
202042,2020-10-11,230,SP,São Paulo,3550308,city,300905,2441.37392,418,13128,4,0.0436,12325232,False,False
202041,2020-10-10,229,SP,São Paulo,3550308,city,300487,2437.98251,1210,13124,30,0.0437,12325232,False,False
202041,2020-10-09,228,SP,São Paulo,3550308,city,299277,2428.16525,872,13094,38,0.0438,12325232,False,False
202041,2020-10-08,227,SP,São Paulo,3550308,city,298405,2421.09033,1812,13056,94,0.0438,12325232,False,False
202041,2020-10-07,226,SP,São Paulo,3550308,city,296593,2406.38878,0,12962,0,0.0437,12325232,False,True
202041,2020-10-06,225,SP,São Paulo,3550308,city,296593,2406.38878,1359,12962,71,0.0437,12325232,False,False
202041,2020-10-05,224,SP,São Paulo,3550308,city,295234,2395.36262,0,12891,0,0.0437,12325232,False,True
202041,2020-10-04,223,SP,São Paulo,3550308,city,295234,2395.36262,0,12891,0,0.0437,12325232,False,True
202040,2020-10-03,222,SP,São Paulo,3550308,city,295234,2395.36262,1099,12891,51,0.0437,12325232,False,False
202040,2020-10-02,221,SP,São Paulo,3550308,city,294135,2386.44595,925,12840,43,0.0437,12325232,False,False
202040,2020-10-01,220,SP,São Paulo,3550308,city,293210,2378.94102,1143,12797,67,0.0436,12325232,False,False
202040,2020-09-30,219,SP,São Paulo,3550308,city,292067,2369.66736,1228,12730,64,0.0436,12325232,False,False
202040,2020-09-29,218,SP,São Paulo,3550308,city,290839,2359.70406,1373,12666,61,0.0435,12325232,False,False
202040,2020-09-28,217,SP,São Paulo,3550308,city,289466,2348.56431,158,12605,3,0.0435,12325232,False,False
202040,2020-09-27,216,SP,São Paulo,3550308,city,289308,2347.28239,123,12602,9,0.0436,12325232,False,False
202039,2020-09-26,215,SP,São Paulo,3550308,city,289185,2346.28444,1104,12593,46,0.0435,12325232,False,False
202039,2020-09-25,214,SP,São Paulo,3550308,city,288081,2337.3272,1219,12547,43,0.0436,12325232,False,False
202039,2020-09-24,213,SP,São Paulo,3550308,city,286862,2327.43692,1387,12504,26,0.0436,12325232,False,False
202039,2020-09-23,212,SP,São Paulo,3550308,city,285475,2316.18358,1223,12478,50,0.0437,12325232,False,False
202039,2020-09-22,211,SP,São Paulo,3550308,city,284252,2306.26085,1526,12428,44,0.0437,12325232,False,False
202039,2020-09-21,210,SP,São Paulo,3550308,city,282726,2293.87974,228,12384,4,0.0438,12325232,False,False
202039,2020-09-20,209,SP,São Paulo,3550308,city,282498,2292.02988,281,12380,4,0.0438,12325232,False,False
202038,2020-09-19,208,SP,São Paulo,3550308,city,282217,2289.75,1443,12376,68,0.0439,12325232,False,False
202038,2020-09-18,207,SP,São Paulo,3550308,city,280774,2278.04231,1581,12308,42,0.0438,12325232,False,False
202038,2020-09-17,206,SP,São Paulo,3550308,city,279193,2265.21497,1510,12266,53,0.0439,12325232,False,False
202038,2020-09-16,205,SP,São Paulo,3550308,city,277683,2252.96368,1442,12213,85,0.044,12325232,False,False
202038,2020-09-15,204,SP,São Paulo,3550308,city,276241,2241.2641,1501,12128,60,0.0439,12325232,False,False
202038,2020-09-14,203,SP,São Paulo,3550308,city,274740,2229.08583,273,12068,11,0.0439,12325232,False,False
202038,2020-09-13,202,SP,São Paulo,3550308,city,274467,2226.87086,294,12057,9,0.0439,12325232,False,False
202037,2020-09-12,201,SP,São Paulo,3550308,city,274173,2224.48551,1316,12048,45,0.0439,12325232,False,False
202037,2020-09-11,200,SP,São Paulo,3550308,city,272857,2213.80823,1352,12003,70,0.044,12325232,False,False
202037,2020-09-10,199,SP,São Paulo,3550308,city,271505,2202.83886,1505,11933,77,0.044,12325232,False,False
202037,2020-09-09,198,SP,São Paulo,3550308,city,270000,2190.62814,1653,11856,116,0.0439,12325232,False,False
202037,2020-09-08,197,SP,São Paulo,3550308,city,268347,2177.21662,580,11740,9,0.0437,12325232,False,False
202037,2020-09-07,196,SP,São Paulo,3550308,city,267767,2172.51083,0,11731,0,0.0438,12325232,False,True
202037,2020-09-06,195,SP,São Paulo,3550308,city,267767,2172.51083,290,11731,14,0.0438,12325232,False,False
202036,2020-09-05,194,SP,São Paulo,3550308,city,267477,2170.15793,1245,11717,51,0.0438,12325232,False,False
202036,2020-09-04,193,SP,São Paulo,3550308,city,266232,2160.0567,1166,11666,55,0.0438,12325232,False,False
202036,2020-09-03,192,SP,São Paulo,3550308,city,265066,2150.59644,2496,11611,57,0.0438,12325232,False,False
202036,2020-09-02,191,SP,São Paulo,3550308,city,262570,2130.34529,1579,11554,76,0.044,12325232,False,False
202036,2020-09-01,190,SP,São Paulo,3550308,city,260991,2117.53418,3042,11478,70,0.044,12325232,False,False
202036,2020-08-31,189,SP,São Paulo,3550308,city,257949,2092.8531,171,11408,8,0.0442,12325232,False,False
202036,2020-08-30,188,SP,São Paulo,3550308,city,257778,2091.4657,1267,11400,56,0.0442,12325232,False,False
202035,2020-08-29,187,SP,São Paulo,3550308,city,256511,2081.18598,0,11344,0,0.0442,12325232,False,True
202035,2020-08-28,186,SP,São Paulo,3550308,city,256511,2081.18598,2365,11344,66,0.0442,12325232,False,False
202035,2020-08-27,185,SP,São Paulo,3550308,city,254146,2061.9977,2083,11278,63,0.0444,12325232,False,False
202035,2020-08-26,184,SP,São Paulo,3550308,city,252063,2045.09741,1892,11215,74,0.0445,12325232,False,False
202035,2020-08-25,183,SP,São Paulo,3550308,city,250171,2029.74678,2441,11141,110,0.0445,12325232,False,False
202035,2020-08-24,182,SP,São Paulo,3550308,city,247730,2009.94188,327,11031,8,0.0445,12325232,False,False
202035,2020-08-23,181,SP,São Paulo,3550308,city,247403,2007.28879,911,11023,20,0.0446,12325232,False,False
202034,2020-08-22,180,SP,São Paulo,3550308,city,246492,1999.89745,3903,11003,67,0.0446,12325232,False,False
202034,2020-08-21,179,SP,São Paulo,3550308,city,242589,1968.2307,825,10936,73,0.0451,12325232,False,False
202034,2020-08-20,178,SP,São Paulo,3550308,city,241764,1961.53711,1649,10863,102,0.0449,12325232,False,False
202034,2020-08-19,177,SP,São Paulo,3550308,city,240115,1948.15805,2181,10761,61,0.0448,12325232,False,False
202034,2020-08-18,176,SP,São Paulo,3550308,city,237934,1930.46265,1771,10700,75,0.045,12325232,False,False
202034,2020-08-17,175,SP,São Paulo,3550308,city,236163,1916.09375,297,10625,20,0.045,12325232,False,False
202034,2020-08-16,174,SP,São Paulo,3550308,city,235866,1913.68406,347,10605,13,0.045,12325232,False,False
202033,2020-08-15,173,SP,São Paulo,3550308,city,235519,1910.8687,1532,10592,29,0.045,12325232,False,False
202033,2020-08-14,172,SP,São Paulo,3550308,city,233987,1898.43891,2784,10563,110,0.0451,12325232,False,False
202033,2020-08-13,171,SP,São Paulo,3550308,city,231203,1875.8511,7063,10453,142,0.0452,12325232,False,False
202033,2020-08-12,170,SP,São Paulo,3550308,city,224140,1818.54589,6896,10311,90,0.046,12325232,False,False
202033,2020-08-11,169,SP,São Paulo,3550308,city,217244,1762.59562,2915,10221,114,0.047,12325232,False,False
202033,2020-08-10,168,SP,São Paulo,3550308,city,214329,1738.94495,235,10107,8,0.0472,12325232,False,False
202033,2020-08-09,167,SP,São Paulo,3550308,city,214094,1737.0383,587,10099,14,0.0472,12325232,False,False
202032,2020-08-08,166,SP,São Paulo,3550308,city,213507,1732.27571,2038,10085,73,0.0472,12325232,False,False
202032,2020-08-07,165,SP,São Paulo,3550308,city,211469,1715.74052,1910,10012,103,0.0473,12325232,False,False
202032,2020-08-06,164,SP,São Paulo,3550308,city,209559,1700.24386,3457,9909,103,0.0473,12325232,False,False
202032,2020-08-05,163,SP,São Paulo,3550308,city,206102,1672.1957,2823,9806,104,0.0476,12325232,False,False
202032,2020-08-04,162,SP,São Paulo,3550308,city,203279,1649.29147,2574,9702,58,0.0477,12325232,False,False
202032,2020-08-03,161,SP,São Paulo,3550308,city,200705,1628.40748,261,9644,10,0.0481,12325232,False,False
202032,2020-08-02,160,SP,São Paulo,3550308,city,200444,1626.28987,770,9634,15,0.0481,12325232,False,False
202031,2020-08-01,159,SP,São Paulo,3550308,city,199674,1620.04253,2114,9619,70,0.0482,12325232,False,False
202031,2020-07-31,158,SP,São Paulo,3550308,city,197560,1602.89072,3876,9549,79,0.0483,12325232,False,False
202031,2020-07-30,157,SP,São Paulo,3550308,city,193684,1571.44304,4857,9470,74,0.0489,12325232,False,False
202031,2020-07-29,156,SP,São Paulo,3550308,city,188827,1532.03607,3119,9396,78,0.0498,12325232,False,False
202031,2020-07-28,155,SP,São Paulo,3550308,city,185708,1506.73026,3681,9318,77,0.0502,12325232,False,False
202031,2020-07-27,154,SP,São Paulo,3550308,city,182027,1476.8647,2250,9241,19,0.0508,12325232,False,False
202031,2020-07-26,153,SP,São Paulo,3550308,city,179777,1458.60946,662,9222,17,0.0513,12325232,False,False
202030,2020-07-25,152,SP,São Paulo,3550308,city,179115,1453.23837,2925,9205,49,0.0514,12325232,False,False
202030,2020-07-24,151,SP,São Paulo,3550308,city,176190,1429.50656,2480,9156,58,0.052,12325232,False,False
202030,2020-07-23,150,SP,São Paulo,3550308,city,173710,1409.38524,2591,9098,73,0.0524,12325232,False,False
202030,2020-07-22,149,SP,São Paulo,3550308,city,171119,1388.36332,3318,9025,105,0.0527,12325232,False,False
202030,2020-07-21,148,SP,São Paulo,3550308,city,167801,1361.44293,1453,8920,121,0.0532,12325232,False,False
202030,2020-07-20,147,SP,São Paulo,3550308,city,166348,1349.65411,275,8799,21,0.0529,12325232,False,False
202030,2020-07-19,146,SP,São Paulo,3550308,city,166073,1347.42291,979,8778,8,0.0529,12325232,False,False
202029,2020-07-18,145,SP,São Paulo,3550308,city,165094,1339.47986,1470,8770,74,0.0531,12325232,False,False
202029,2020-07-17,144,SP,São Paulo,3550308,city,163624,1327.5531,1382,8696,111,0.0531,12325232,False,False
202029,2020-07-16,143,SP,São Paulo,3550308,city,162242,1316.34033,1916,8585,134,0.0529,12325232,False,False
202029,2020-07-15,142,SP,São Paulo,3550308,city,160326,1300.79499,1524,8451,115,0.0527,12325232,False,False
202029,2020-07-14,141,SP,São Paulo,3550308,city,158802,1288.43011,4789,8336,105,0.0525,12325232,False,False
202029,2020-07-13,140,SP,São Paulo,3550308,city,154013,1249.57486,1207,8231,19,0.0534,12325232,False,False
202029,2020-07-12,139,SP,São Paulo,3550308,city,152806,1239.78194,1441,8212,36,0.0537,12325232,False,False
202028,2020-07-11,138,SP,São Paulo,3550308,city,151365,1228.09047,1934,8176,87,0.054,12325232,False,False
202028,2020-07-10,137,SP,São Paulo,3550308,city,149431,1212.39909,2692,8089,125,0.0541,12325232,False,False
202028,2020-07-09,136,SP,São Paulo,3550308,city,146739,1190.55771,2166,7964,100,0.0543,12325232,False,False
202028,2020-07-08,135,SP,São Paulo,3550308,city,144573,1172.98401,2071,7864,121,0.0544,12325232,False,False
202028,2020-07-07,134,SP,São Paulo,3550308,city,142502,1156.18108,2271,7743,109,0.0543,12325232,False,False
202028,2020-07-06,133,SP,São Paulo,3550308,city,140231,1137.75546,360,7634,13,0.0544,12325232,False,False
202028,2020-07-05,132,SP,São Paulo,3550308,city,139871,1134.83462,2109,7621,24,0.0545,12325232,False,False
202027,2020-07-04,131,SP,São Paulo,3550308,city,137762,1117.72338,688,7597,118,0.0551,12325232,False,False
202027,2020-07-03,130,SP,São Paulo,3550308,city,137074,1112.14134,2090,7479,109,0.0546,12325232,False,False
202027,2020-07-02,129,SP,São Paulo,3550308,city,134984,1095.18425,5656,7370,112,0.0546,12325232,False,False
202027,2020-07-01,128,SP,São Paulo,3550308,city,129328,1049.29465,2209,7258,96,0.0561,12325232,False,False
202027,2020-06-30,127,SP,São Paulo,3550308,city,127119,1031.37207,2107,7162,136,0.0563,12325232,False,False
202027,2020-06-29,126,SP,São Paulo,3550308,city,125012,1014.27705,907,7026,23,0.0562,12325232,False,False
202027,2020-06-28,125,SP,São Paulo,3550308,city,124105,1006.91817,1346,7003,21,0.0564,12325232,False,False
202026,2020-06-27,124,SP,São Paulo,3550308,city,122759,995.99748,1596,6982,102,0.0569,12325232,False,False
202026,2020-06-26,123,SP,São Paulo,3550308,city,121163,983.04843,3852,6880,86,0.0568,12325232,False,False
202026,2020-06-25,122,SP,São Paulo,3550308,city,117311,951.79547,4050,6794,119,0.0579,12325232,False,False
202026,2020-06-24,121,SP,São Paulo,3550308,city,113261,918.93605,3047,6675,92,0.0589,12325232,False,False
202026,2020-06-23,120,SP,São Paulo,3550308,city,110214,894.21441,2483,6583,179,0.0597,12325232,False,False
202026,2020-06-22,119,SP,São Paulo,3550308,city,107731,874.06874,1191,6404,17,0.0594,12325232,False,False
202026,2020-06-21,118,SP,São Paulo,3550308,city,106540,864.40564,949,6387,16,0.0599,12325232,False,False
202025,2020-06-20,117,SP,São Paulo,3550308,city,105591,856.70598,184,6371,116,0.0603,12325232,False,False
202025,2020-06-19,116,SP,São Paulo,3550308,city,105407,855.21311,6877,6255,158,0.0593,12325232,False,False
202025,2020-06-18,115,SP,São Paulo,3550308,city,98530,799.417,398,6097,138,0.0619,12325232,False,False
202025,2020-06-17,114,SP,São Paulo,3550308,city,98132,796.18785,456,5959,140,0.0607,12325232,False,False
202025,2020-06-16,113,SP,São Paulo,3550308,city,97676,792.48813,4228,5819,167,0.0596,12325232,False,False
202025,2020-06-15,112,SP,São Paulo,3550308,city,93448,758.18451,2250,5652,29,0.0605,12325232,False,False
202025,2020-06-14,111,SP,São Paulo,3550308,city,91198,739.92928,3173,5623,24,0.0617,12325232,False,False
202024,2020-06-13,110,SP,São Paulo,3550308,city,88025,714.18534,2403,5599,119,0.0636,12325232,False,False
202024,2020-06-12,109,SP,São Paulo,3550308,city,85622,694.68875,2546,5480,123,0.064,12325232,False,False
202024,2020-06-11,108,SP,São Paulo,3550308,city,83076,674.03194,2619,5357,125,0.0645,12325232,False,False
202024,2020-06-10,107,SP,São Paulo,3550308,city,80457,652.78284,2431,5232,159,0.065,12325232,False,False
202024,2020-06-09,106,SP,São Paulo,3550308,city,78026,633.05908,2327,5073,136,0.065,12325232,False,False
202024,2020-06-08,105,SP,São Paulo,3550308,city,75699,614.17911,903,4937,17,0.0652,12325232,False,False
202024,2020-06-07,104,SP,São Paulo,3550308,city,74796,606.85267,935,4920,19,0.0658,12325232,False,False
202023,2020-06-06,103,SP,São Paulo,3550308,city,73861,599.26661,2408,4901,96,0.0664,12325232,False,False
202023,2020-06-05,102,SP,São Paulo,3550308,city,71453,579.72945,2106,4805,130,0.0672,12325232,False,False
202023,2020-06-04,101,SP,São Paulo,3550308,city,69347,562.64255,2570,4675,111,0.0674,12325232,False,False
202023,2020-06-03,100,SP,São Paulo,3550308,city,66777,541.79102,2334,4564,121,0.0683,12325232,False,False
202023,2020-06-02,99,SP,São Paulo,3550308,city,64443,522.85426,3317,4443,139,0.0689,12325232,False,False
202023,2020-06-01,98,SP,São Paulo,3550308,city,61126,495.94198,995,4304,24,0.0704,12325232,False,False
202023,2020-05-31,97,SP,São Paulo,3550308,city,60131,487.86911,1512,4280,41,0.0712,12325232,False,False
202022,2020-05-30,96,SP,São Paulo,3550308,city,58619,475.6016,2878,4239,123,0.0723,12325232,False,False
202022,2020-05-29,95,SP,São Paulo,3550308,city,55741,452.25112,3022,4116,158,0.0738,12325232,False,False
202022,2020-05-28,94,SP,São Paulo,3550308,city,52719,427.73231,3455,3958,132,0.0751,12325232,False,False
202022,2020-05-27,93,SP,São Paulo,3550308,city,49264,399.70039,1710,3826,135,0.0777,12325232,False,False
202022,2020-05-26,92,SP,São Paulo,3550308,city,47554,385.82641,1350,3691,136,0.0776,12325232,False,False
202022,2020-05-25,91,SP,São Paulo,3550308,city,46204,374.87327,677,3555,21,0.0769,12325232,False,False
202022,2020-05-24,90,SP,São Paulo,3550308,city,45527,369.38047,640,3534,43,0.0776,12325232,False,False
202021,2020-05-23,89,SP,São Paulo,3550308,city,44887,364.18787,1914,3491,139,0.0778,12325232,False,False
202021,2020-05-22,88,SP,São Paulo,3550308,city,42973,348.65875,1522,3352,114,0.078,12325232,False,False
202021,2020-05-21,87,SP,São Paulo,3550308,city,41451,336.3101,1985,3238,103,0.0781,12325232,False,False
202021,2020-05-20,86,SP,São Paulo,3550308,city,39466,320.20493,1826,3135,106,0.0794,12325232,False,False
202021,2020-05-19,85,SP,São Paulo,3550308,city,37640,305.38979,1452,3029,173,0.0805,12325232,False,False
202021,2020-05-18,84,SP,São Paulo,3550308,city,36188,293.60908,257,2856,21,0.0789,12325232,False,False
202021,2020-05-17,83,SP,São Paulo,3550308,city,35931,291.52392,502,2835,43,0.0789,12325232,False,False
202020,2020-05-16,82,SP,São Paulo,3550308,city,35429,287.45098,1437,2792,118,0.0788,12325232,False,False
202020,2020-05-15,81,SP,São Paulo,3550308,city,33992,275.79197,2119,2674,78,0.0787,12325232,False,False
202020,2020-05-14,80,SP,São Paulo,3550308,city,31873,258.59959,1471,2596,102,0.0814,12325232,False,False
202020,2020-05-13,79,SP,São Paulo,3550308,city,30402,246.66473,1720,2494,89,0.082,12325232,False,False
202020,2020-05-12,78,SP,São Paulo,3550308,city,28682,232.70962,911,2405,124,0.0839,12325232,False,False
202020,2020-05-11,77,SP,São Paulo,3550308,city,27771,225.31827,464,2281,15,0.0821,12325232,False,False
202020,2020-05-10,76,SP,São Paulo,3550308,city,27307,221.55364,520,2266,43,0.083,12325232,False,False
202019,2020-05-09,75,SP,São Paulo,3550308,city,26787,217.33465,1420,2223,113,0.083,12325232,False,False
202019,2020-05-08,74,SP,São Paulo,3550308,city,25367,205.81357,1094,2110,124,0.0832,12325232,False,False
202019,2020-05-07,73,SP,São Paulo,3550308,city,24273,196.93747,1086,1986,76,0.0818,12325232,False,False
202019,2020-05-06,72,SP,São Paulo,3550308,city,23187,188.12628,2047,1910,109,0.0824,12325232,False,False
202019,2020-05-05,71,SP,São Paulo,3550308,city,21140,171.51807,1067,1801,118,0.0852,12325232,False,False
202019,2020-05-04,70,SP,São Paulo,3550308,city,20073,162.86103,251,1683,10,0.0838,12325232,False,False
202019,2020-05-03,69,SP,São Paulo,3550308,city,19822,160.82456,328,1673,12,0.0844,12325232,False,False
202018,2020-05-02,68,SP,São Paulo,3550308,city,19494,158.16335,407,1661,54,0.0852,12325232,False,False
202018,2020-05-01,67,SP,São Paulo,3550308,city,19087,154.86118,938,1607,85,0.0842,12325232,False,False
202018,2020-04-30,66,SP,São Paulo,3550308,city,18149,147.25078,1511,1522,83,0.0839,12325232,False,False
202018,2020-04-29,65,SP,São Paulo,3550308,city,16638,134.99137,1241,1439,118,0.0865,12325232,False,False
202018,2020-04-28,64,SP,São Paulo,3550308,city,15397,124.9226,1408,1321,149,0.0858,12325232,False,False
202018,2020-04-27,63,SP,São Paulo,3550308,city,13989,113.49888,476,1172,58,0.0838,12325232,False,False
202018,2020-04-26,62,SP,São Paulo,3550308,city,13513,109.63688,415,1114,15,0.0824,12325232,False,False
202017,2020-04-25,61,SP,São Paulo,3550308,city,13098,106.2698,1298,1099,89,0.0839,12325232,False,False
202017,2020-04-24,60,SP,São Paulo,3550308,city,11800,95.73856,575,1010,98,0.0856,12325232,False,False
202017,2020-04-23,59,SP,São Paulo,3550308,city,11225,91.07334,534,912,134,0.0812,12325232,False,False
202017,2020-04-22,58,SP,São Paulo,3550308,city,10691,86.74076,349,778,25,0.0728,12325232,False,False
202017,2020-04-21,57,SP,São Paulo,3550308,city,10342,83.90917,527,753,38,0.0728,12325232,False,False
202017,2020-04-20,56,SP,São Paulo,3550308,city,9815,79.63339,147,715,15,0.0728,12325232,False,False
202017,2020-04-19,55,SP,São Paulo,3550308,city,9668,78.44071,240,700,14,0.0724,12325232,False,False
202016,2020-04-18,54,SP,São Paulo,3550308,city,9428,76.49349,684,686,43,0.0728,12325232,False,False
202016,2020-04-17,53,SP,São Paulo,3550308,city,8744,70.9439,836,643,40,0.0735,12325232,False,False
202016,2020-04-16,52,SP,São Paulo,3550308,city,7908,64.16106,144,603,45,0.0763,12325232,False,False
202016,2020-04-15,51,SP,São Paulo,3550308,city,7764,62.99273,1059,558,46,0.0719,12325232,False,False
202016,2020-04-14,50,SP,São Paulo,3550308,city,6705,54.4006,287,512,56,0.0764,12325232,False,False
202016,2020-04-13,49,SP,São Paulo,3550308,city,6418,52.07204,66,456,11,0.0711,12325232,False,False
202016,2020-04-12,48,SP,São Paulo,3550308,city,6352,51.53656,221,445,23,0.0701,12325232,False,False
202015,2020-04-11,47,SP,São Paulo,3550308,city,6131,49.74349,149,422,13,0.0688,12325232,False,False
202015,2020-04-10,46,SP,São Paulo,3550308,city,5982,48.53458,505,409,25,0.0684,12325232,False,False
202015,2020-04-09,45,SP,São Paulo,3550308,city,5477,44.4373,530,384,45,0.0701,12325232,False,False
202015,2020-04-08,44,SP,São Paulo,3550308,city,4947,40.13718,689,339,43,0.0685,12325232,False,False
202015,2020-04-07,43,SP,São Paulo,3550308,city,4258,34.54702,504,296,52,0.0695,12325232,False,False
202015,2020-04-06,42,SP,São Paulo,3550308,city,3754,30.45784,142,244,24,0.065,12325232,False,False
202015,2020-04-05,41,SP,São Paulo,3550308,city,3612,29.30574,116,220,8,0.0609,12325232,False,False
202014,2020-04-04,40,SP,São Paulo,3550308,city,3496,28.36458,294,212,26,0.0606,12325232,False,False
202014,2020-04-03,39,SP,São Paulo,3550308,city,3202,25.97923,387,186,22,0.0581,12325232,False,False
202014,2020-04-02,38,SP,São Paulo,3550308,city,2815,22.83933,397,164,20,0.0583,12325232,False,False
202014,2020-04-01,37,SP,São Paulo,3550308,city,2418,19.61829,533,144,23,0.0596,12325232,False,False
202014,2020-03-31,36,SP,São Paulo,3550308,city,1885,15.29383,652,121,18,0.0642,12325232,False,False
202014,2020-03-30,35,SP,São Paulo,3550308,city,1233,10.00387,189,103,41,0.0835,12325232,False,False
202014,2020-03-29,34,SP,São Paulo,3550308,city,1044,8.47043,0,62,0,0.0594,12325232,False,True
202013,2020-03-28,33,SP,São Paulo,3550308,city,1044,8.47043,0,62,0,0.0594,12325232,False,True
202013,2020-03-27,32,SP,São Paulo,3550308,city,1044,8.47043,145,62,9,0.0594,12325232,False,False
202013,2020-03-26,31,SP,São Paulo,3550308,city,899,7.29398,177,53,9,0.059,12325232,False,False
202013,2020-03-25,30,SP,São Paulo,3550308,city,722,5.8579,416,44,35,0.0609,12325232,False,False
202013,2020-03-24,29,SP,São Paulo,3550308,city,306,2.48271,0,9,0,0.0294,12325232,False,True
202013,2020-03-23,28,SP,São Paulo,3550308,city,306,2.48271,0,9,0,0.0294,12325232,False,True
202013,2020-03-22,27,SP,São Paulo,3550308,city,306,2.48271,0,9,0,0.0294,12325232,False,True
202012,2020-03-21,26,SP,São Paulo,3550308,city,306,2.48271,0,9,0,0.0294,12325232,False,True
202012,2020-03-20,25,SP,São Paulo,3550308,city,306,2.48271,47,9,4,0.0294,12325232,False,False
202012,2020-03-19,24,SP,São Paulo,3550308,city,259,2.10138,45,5,2,0.0193,12325232,False,False
202012,2020-03-18,23,SP,São Paulo,3550308,city,214,1.73628,58,3,2,0.014,12325232,False,False
202012,2020-03-17,22,SP,São Paulo,3550308,city,156,1.2657,11,1,1,0.0064,12325232,False,False
202012,2020-03-16,21,SP,São Paulo,3550308,city,145,1.17645,83,0,0,0.0,12325232,False,False
202012,2020-03-15,20,SP,São Paulo,3550308,city,62,0.50303,0,0,0,0.0,12325232,False,True
202011,2020-03-14,19,SP,São Paulo,3550308,city,62,0.50303,18,0,0,0.0,12325232,False,False
202011,2020-03-13,18,SP,São Paulo,3550308,city,44,0.35699,0,0,0,0.0,12325232,False,True
202011,2020-03-12,17,SP,São Paulo,3550308,city,44,0.35699,15,0,0,0.0,12325232,False,False
202011,2020-03-11,16,SP,São Paulo,3550308,city,29,0.23529,11,0,0,0.0,12325232,False,False
202011,2020-03-10,15,SP,São Paulo,3550308,city,18,0.14604,3,0,0,0.0,12325232,False,False
202011,2020-03-09,14,SP,São Paulo,3550308,city,15,0.1217,0,0,0,0.0,12325232,False,False
202011,2020-03-08,13,SP,São Paulo,3550308,city,15,0.1217,3,0,0,0.0,12325232,False,False
202010,2020-03-07,12,SP,São Paulo,3550308,city,12,0.09736,6,0,0,0.0,12325232,False,False
202010,2020-03-06,11,SP,São Paulo,3550308,city,6,0.04868,0,0,0,0.0,12325232,False,True
202010,2020-03-05,10,SP,São Paulo,3550308,city,6,0.04868,3,0,0,0.0,12325232,False,False
202010,2020-03-04,9,SP,São Paulo,3550308,city,3,0.02434,1,0,0,0.0,12325232,False,False
202010,2020-03-03,8,SP,São Paulo,3550308,city,2,0.01623,0,0,0,0.0,12325232,False,False
202010,2020-03-02,7,SP,São Paulo,3550308,city,2,0.01623,0,0,0,0.0,12325232,False,False
202010,2020-03-01,6,SP,São Paulo,3550308,city,2,0.01623,0,0,0,0.0,12325232,False,False
202009,2020-02-29,5,SP,São Paulo,3550308,city,2,0.01623,0,0,0,0.0,12325232,False,False
202009,2020-02-28,4,SP,São Paulo,3550308,city,2,0.01623,1,0,0,0.0,12325232,False,False
202009,2020-02-27,3,SP,São Paulo,3550308,city,1,0.00811,0,0,0,0.0,12325232,False,False
202009,2020-02-26,2,SP,São Paulo,3550308,city,1,0.00811,0,0,0,0.0,12325232,False,False
202009,2020-02-25,1,SP,São Paulo,3550308,city,1,0.00811,1,0,0,0.0,12325232,False,False
